Line_ID,Color_ID,Operator,Current_Status,Latitude,Longitude,Speed,Stop_ID,District,Date,Time,Day,Workday
4702,Yellow Line,CM,In Transit,38.75114440917969,-8.942925453186035,0.0,010135,Quebradas,2025-05-20,14:34:11,Tuesday,True
4702,Yellow Line,CM,In Transit,38.767730712890625,-9.100378036499023,0.0,060009,Parque das Nações,2025-05-20,14:34:10,Tuesday,True
4710,Yellow Line,CM,In Transit,38.57701110839844,-8.896061897277832,13.055555555555555,130020,São Julião,2025-05-20,14:34:12,Tuesday,True
4464,Blue Line,CM,In Transit,38.543663024902344,-9.017829895019531,10.555555555555555,160747,Azeitão (São Lourenço e São Simão),2025-05-20,14:34:11,Tuesday,True
4432,Red Line,CM,In Transit,38.52298355102539,-8.955806732177734,18.333333333333332,160549,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",2025-05-20,14:34:13,Tuesday,True
4426,Blue Line,CM,Approaching,38.52141189575195,-8.869154930114746,9.444444444444445,160018,São Sebastião,2025-05-20,14:34:15,Tuesday,True
2754,Red Line,CM,In Transit,38.91041564941406,-9.194753646850586,12.777777777777777,081023,Mafra,2025-05-20,14:33:37,Tuesday,True
2038,Red Line,CM,In Transit,38.84736251831055,-9.162161827087402,6.666666666666666,070942,Quinta Nova de São Roque,2025-05-20,14:34:13,Tuesday,True
4422,Red Line,CM,In Transit,38.522727966308594,-8.901838302612305,1.6666666666666665,160460,Saboaria,2025-05-20,14:34:11,Tuesday,True
1614,Red Line,CM,Approaching,38.79892349243164,-9.355480194091797,4.444444444444445,170810,Ouressa,2025-05-20,14:34:13,Tuesday,True
1228,Red Line,CM,In Transit,38.75318908691406,-9.278655052185059,9.166666666666666,170943,Moinho Encarnado,2025-05-20,14:33:31,Tuesday,True
4514,Red Line,CM,In Transit,38.71886444091797,-8.726605415344238,12.777777777777777,130489,Poceirão e Marateca,2025-05-20,14:34:10,Tuesday,True
1230,Blue Line,CM,In Transit,38.75743103027344,-9.258273124694824,7.222222222222222,170927,Vale de Carenque,2025-05-20,14:33:46,Tuesday,True
1720,Red Line,CM,In Transit,38.756927490234375,-9.231159210205078,10.277777777777777,030685,Reboleira,2025-05-20,14:33:59,Tuesday,True
3507,Red Line,CM,In Transit,38.667049407958984,-9.181831359863281,5.555555555555555,020275,Bairro da Bela Vista,2025-05-20,14:34:15,Tuesday,True
2026,Blue Line,CM,Stationed,38.82684326171875,-9.16247272491455,0.0,070389,Bairro Almoínhas,2025-05-20,14:34:09,Tuesday,True
3024,Red Line,CM,Stationed,38.64454650878906,-9.211140632629395,0.0,020649,Caparica e Trafaria,2025-05-20,14:34:12,Tuesday,True
1710,Red Line,CM,Stationed,38.81574630737305,-9.226234436035156,0.0,110057,Bairro Tomada do Capão,2025-05-20,14:32:53,Tuesday,True
1251,Red Line,CM,Stationed,38.786949157714844,-9.332880020141602,0.0,170086,Serra das Minas,2025-05-20,14:34:04,Tuesday,True
1710,Red Line,CM,Approaching,38.77210998535156,-9.211524963378906,7.5,030817,Alfornelos,2025-05-20,14:34:14,Tuesday,True
3040,Red Line,CM,Approaching,38.64594268798828,-9.16899585723877,6.111111111111111,020133,Laranjeiro e Feijó,2025-05-20,14:34:12,Tuesday,True
3615,Red Line,CM,Approaching,38.59439468383789,-9.044699668884277,0.0,040121,Unknown,2025-05-20,14:33:55,Tuesday,True
1223,Red Line,CM,In Transit,38.78890609741211,-9.354961395263672,13.88888888888889,170117,Vale Flores,2025-05-20,14:34:08,Tuesday,True
1212,Red Line,CM,Approaching,38.768985748291016,-9.259366989135742,15.0,170592,Quinta da Samaritana,2025-05-20,14:34:09,Tuesday,True
2207,red Line,CM,In Transit,38.81428146362305,-9.214912414550781,6.666666666666666,110195,Bairro dos CTT,2025-05-20,14:33:49,Tuesday,True
2039,Red Line,CM,Approaching,38.85525131225586,-9.13528060913086,12.777777777777777,070936,Bairro do Tazim,2025-05-20,14:34:09,Tuesday,True
2781,Red Line,CM,Stationed,38.78676223754883,-9.180563926696777,0.2777777777777778,111001,Bairro Doutor Lima Pimentel,2025-05-20,14:34:06,Tuesday,True
4562,Red Line,CM,In Transit,38.52301025390625,-9.023255348205566,0.0,160936,Azeitão (São Lourenço e São Simão),2025-05-20,14:34:11,Tuesday,True
4102,Red Line,CM,In Transit,38.64500045776367,-8.996101379394531,0.0,090052,Moita,2025-05-20,14:34:11,Tuesday,True
4705,Yellow Line,CM,In Transit,38.7210807800293,-9.00277328491211,0.0,100283,Samouco,2025-05-20,14:34:05,Tuesday,True
4641,Red Line,CM,In Transit,38.553428649902344,-9.034228324890137,11.38888888888889,160952,Azeitão (São Lourenço e São Simão),2025-05-20,14:34:12,Tuesday,True
2769,Red Line,CM,Stationed,38.811275482177734,-9.165184020996094,0.8333333333333333,070302,Urbanização do Almirante,2025-05-20,14:34:15,Tuesday,True
4482,Red Line,CM,In Transit,38.53044509887695,-8.88609790802002,3.611111111111111,160068,Bonfim,2025-05-20,14:34:11,Tuesday,True
4207,Blue Line,CM,In Transit,38.701419830322266,-8.952738761901855,5.277777777777778,100155,Varandas do Montijo,2025-05-20,14:34:16,Tuesday,True
2303,Red Line,CM,Approaching,38.905723571777344,-9.045977592468262,4.444444444444445,182269,Vale de Arcena,2025-05-20,14:34:01,Tuesday,True
2710,Red Line,CM,Approaching,38.77872085571289,-9.145342826843262,7.777777777777778,060235,Alta de Lisboa,2025-05-20,14:34:04,Tuesday,True
1718,Red Line,CM,Stationed,38.757266998291016,-9.236047744750977,0.0,030477,Venteira,2025-05-20,14:33:59,Tuesday,True
1205,Blue Line,CM,Stationed,38.79682922363281,-9.333727836608887,0.8333333333333333,170269,Tapada das Mercês,2025-05-20,14:34:05,Tuesday,True
2505,Red Line,CM,Approaching,38.92906188964844,-9.243919372558594,7.777777777777778,080274,Malveira e São Miguel de Alcainça,2025-05-20,14:34:05,Tuesday,True
1518,Red Line,CM,In Transit,38.76132583618164,-9.267671585083008,1.3888888888888888,172187,Massamá e Monte Abraão,2025-05-20,14:33:34,Tuesday,True
2744,Yellow Line,CM,Approaching,38.931949615478516,-9.234705924987793,8.61111111111111,080402,Venda do Pinheiro e Santo Estêvão das Galés,2025-05-20,14:34:10,Tuesday,True
1204,Blue Line,CM,Stationed,38.78512191772461,-9.322355270385742,0.0,170169,Rinchoa,2025-05-20,14:34:05,Tuesday,True
3211,Red Line,CM,In Transit,38.472015380859375,-9.093413352966309,0.0,150264,Sesimbra,2025-05-20,14:33:35,Tuesday,True
1604,Red Line,CM,In Transit,38.6871223449707,-9.315567970275879,4.722222222222222,121270,Santo Amaro de Oeiras,2025-05-20,14:34:00,Tuesday,True
1625,Red Line,CM,In Transit,38.78572463989258,-9.330117225646973,7.777777777777778,170062,Serra das Minas,2025-05-20,14:34:01,Tuesday,True
3043,Blue Line,CM,In Transit,38.64259719848633,-9.19579029083252,8.055555555555555,020322,Quinta da Morgadinha,2025-05-20,14:33:58,Tuesday,True
3105,Red Line,CM,In Transit,38.56821060180664,-9.08786392211914,6.666666666666666,140401,Fernão Ferro,2025-05-20,14:34:15,Tuesday,True
3105,Red Line,CM,Stationed,38.60672378540039,-9.094710350036621,0.0,140437,Quinta do Teixeira,2025-05-20,14:34:12,Tuesday,True
2532,Red Line,CM,In Transit,38.87828063964844,-9.066839218139648,4.166666666666667,180492,Quinta da Maranhota,2025-05-20,14:34:09,Tuesday,True
2722,Red Line,CM,In Transit,38.8249397277832,-9.103596687316895,6.944444444444445,071225,Vale de Figueira,2025-05-20,14:33:36,Tuesday,True
2711,Red Line,CM,In Transit,38.76956558227539,-9.104649543762207,10.277777777777777,060322,Parque das Nações,2025-05-20,14:33:50,Tuesday,True
2790,Red Line,CM,Stationed,38.8232421875,-9.088351249694824,0.0,071633,"Santa Iria de Azoia, São João da Talha e Bobadela",2025-05-20,14:33:59,Tuesday,True
2754,Red Line,CM,In Transit,38.831993103027344,-9.1713285446167,4.444444444444445,070029,Urbanização das Sapateiras,2025-05-20,14:34:14,Tuesday,True
2317,Red Line,CM,In Transit,38.876800537109375,-9.092385292053223,5.0,180460,Casalinho,2025-05-20,14:34:04,Tuesday,True
2751,Red Line,CM,Stationed,38.827945709228516,-9.164299964904785,0.0,070035,Bairro Almoínhas,2025-05-20,14:33:43,Tuesday,True
1125,Red Line,CM,Approaching,38.71736526489258,-9.310125350952148,10.277777777777777,120933,Moinho das Rolas,2025-05-20,14:34:15,Tuesday,True
4705,Yellow Line,CM,In Transit,38.73214340209961,-9.00068473815918,27.22222222222222,060005,Alcochete,2025-05-20,14:34:13,Tuesday,True
2736,Red Line,CM,In Transit,38.7833366394043,-9.14246940612793,10.555555555555555,060236,Charneca,2025-05-20,14:33:55,Tuesday,True
4720,Yellow Line,CM,In Transit,38.67430877685547,-8.894169807434082,28.055555555555554,160027,Pinhal Novo,2025-05-20,14:34:13,Tuesday,True
1503,Red Line,CM,Stationed,38.72235870361328,-9.224629402160645,0.0,120015,Bairro da Portela,2025-05-20,14:34:14,Tuesday,True
3114,Red Line,CM,In Transit,38.615360260009766,-9.10400676727295,7.5,140046,Arrentela,2025-05-20,14:34:05,Tuesday,True
2776,Red Line,CM,Approaching,38.800392150878906,-9.159375190734863,4.722222222222222,110619,Póvoa de Santo Adrião e Olival Basto,2025-05-20,14:34:15,Tuesday,True
4422,Red Line,CM,In Transit,38.542301177978516,-8.884416580200195,5.555555555555555,160419,Bairro Camolas,2025-05-20,14:34:12,Tuesday,True
1627,Red Line,CM,In Transit,38.793460845947266,-9.335256576538086,5.0,170093,Tapada das Mercês,2025-05-20,14:34:08,Tuesday,True
4620,Red Line,CM,In Transit,38.65768814086914,-8.992098808288574,10.833333333333334,090061,Moita,2025-05-20,14:34:12,Tuesday,True
3601,Red Line,CM,Approaching,38.66917419433594,-9.162388801574707,3.0555555555555554,020286,Cova da Piedade,2025-05-20,14:34:11,Tuesday,True
1229,Blue Line,CM,Approaching,38.76360321044922,-9.27778434753418,8.333333333333334,170991,Bairro da Xetaria,2025-05-20,14:34:13,Tuesday,True
3710,Red Line,CM,Stationed,38.743186950683594,-9.133658409118652,0.0,061215,Areeiro,2025-05-20,14:33:46,Tuesday,True
3101,Blue Line,CM,In Transit,38.623661041259766,-9.125117301940918,2.2222222222222223,141569,Cruz de Pau,2025-05-20,14:33:45,Tuesday,True
3513,Red Line,CM,In Transit,38.629581451416016,-9.151597023010254,6.111111111111111,140641,Corroios,2025-05-20,14:34:08,Tuesday,True
1123,Red Line,CM,Stationed,38.701717376708984,-9.294068336486816,0.0,120608,Bairro do Bugio,2025-05-20,14:34:16,Tuesday,True
1720,Red Line,CM,In Transit,38.76446533203125,-9.256876945495605,5.277777777777778,171093,Pendão,2025-05-20,14:34:01,Tuesday,True
3112,Blue Line,CM,In Transit,38.6363639831543,-9.094635009765625,13.055555555555555,140254,Arrentela,2025-05-20,14:34:10,Tuesday,True
2004,Blue Line,CM,In Transit,38.82600021362305,-9.162423133850098,8.333333333333334,070035,Bairro Almoínhas,2025-05-20,14:33:58,Tuesday,True
3605,Red Line,CM,Stationed,38.67681884765625,-9.151514053344727,0.0,020496,Cova da Piedade,2025-05-20,14:34:11,Tuesday,True
1226,Blue Line,CM,Stationed,38.75946044921875,-9.257268905639648,0.0,172536,Vale de Carenque,2025-05-20,14:34:15,Tuesday,True
2776,Red Line,CM,Approaching,38.833309173583984,-9.184365272521973,10.555555555555555,070024,Bairro de Santa Maria,2025-05-20,14:34:10,Tuesday,True
1625,Red Line,CM,Stationed,38.78501510620117,-9.343852043151855,2.2222222222222223,171137,São Carlos,2025-05-20,14:34:13,Tuesday,True
1223,Red Line,CM,In Transit,38.792362213134766,-9.350974082946777,8.88888888888889,170797,Urbanização do Pinhal,2025-05-20,14:33:59,Tuesday,True
1122,Red Line,CM,Stationed,38.71112060546875,-9.271220207214355,0.0,120599,Bairro São João de Deus,2025-05-20,14:34:06,Tuesday,True
1607,Red Line,CM,Approaching,38.69975280761719,-9.336617469787598,0.0,050055,São Miguel das Encostas,2025-05-20,14:33:51,Tuesday,True
1012,Blue Line,CM,Stationed,38.76824188232422,-9.223093032836914,0.2777777777777778,030363,Encosta do Sol,2025-05-20,14:34:14,Tuesday,True
4312,Red Line,CM,In Transit,38.64033126831055,-8.736804962158203,13.61111111111111,130280,Poceirão e Marateca,2025-05-20,14:34:13,Tuesday,True
4308,Red Line,CM,In Transit,38.62367630004883,-8.918682098388672,6.388888888888888,130742,Pinhal Novo,2025-05-20,14:34:13,Tuesday,True
1610,Red Line,CM,In Transit,38.733951568603516,-9.306873321533203,9.722222222222221,121176,Porto Salvo,2025-05-20,14:33:48,Tuesday,True
4710,Yellow Line,CM,In Transit,38.61329650878906,-8.911373138427734,15.0,130209,Cascalheira,2025-05-20,14:34:15,Tuesday,True
3210,Red Line,CM,Approaching,38.508670806884766,-9.167190551757812,10.833333333333334,150309,Sesimbra,2025-05-20,14:33:58,Tuesday,True
4512,Red Line,CM,In Transit,38.69935989379883,-8.956952095031738,0.0,100173,Afonsoeiro,2025-05-20,14:34:13,Tuesday,True
3009,Red Line,CM,In Transit,38.66539764404297,-9.195595741271973,10.277777777777777,020309,Fomega,2025-05-20,14:34:00,Tuesday,True
4600,Red Line,CM,In Transit,38.65570068359375,-8.991385459899902,7.222222222222222,090060,Moita,2025-05-20,14:34:14,Tuesday,True
3547,Red Line,CM,In Transit,38.55757522583008,-9.086967468261719,10.277777777777777,140479,Fernão Ferro,2025-05-20,14:34:15,Tuesday,True
1638,Red Line,CM,Approaching,38.71792221069336,-9.341935157775879,5.555555555555555,050464,Matos Cheirinhos,2025-05-20,14:34:07,Tuesday,True
4544,Red Line,CM,Approaching,38.56011962890625,-8.788678169250488,21.38888888888889,130325,Gâmbia-Pontes-Alto da Guerra,2025-05-20,14:34:17,Tuesday,True
3012,Red Line,CM,In Transit,38.64774703979492,-9.202107429504395,6.666666666666666,020355,Caparica e Trafaria,2025-05-20,14:34:13,Tuesday,True
1715,Red Line,CM,Approaching,38.775821685791016,-9.296563148498535,3.611111111111111,170631,Agualva,2025-05-20,14:34:07,Tuesday,True
2794,Red Line,CM,Stationed,38.869956970214844,-9.061546325683594,3.333333333333333,180534,Forte da Casa,2025-05-20,14:34:12,Tuesday,True
2706,Red Line,CM,Stationed,38.833587646484375,-9.155733108520508,0.0,070385,Infantado,2025-05-20,14:34:07,Tuesday,True
2601,Red Line,CM,In Transit,38.78359603881836,-9.207042694091797,9.444444444444445,110685,Bairro dos Quatro,2025-05-20,14:34:06,Tuesday,True
2106,Red Line,CM,In Transit,38.916690826416016,-9.235488891601562,4.444444444444445,080262,Venda do Pinheiro e Santo Estêvão das Galés,2025-05-20,14:34:12,Tuesday,True
1527,Red Line,CM,Approaching,38.71554946899414,-9.26320743560791,5.555555555555555,120315,Calçada do Moinho,2025-05-20,14:34:09,Tuesday,True
1624,Red Line,CM,Approaching,38.798683166503906,-9.4669189453125,11.944444444444445,171333,Enxidra,2025-05-20,14:34:06,Tuesday,True
2524,Red Line,CM,Stationed,38.79844284057617,-9.178201675415039,0.2777777777777778,110384,Quinta Nova,2025-05-20,14:34:15,Tuesday,True
1711,Red Line,CM,Approaching,38.78318786621094,-9.217552185058594,3.888888888888889,110029,Encosta do Sol,2025-05-20,14:34:15,Tuesday,True
2790,Red Line,CM,Approaching,38.83131408691406,-9.086323738098145,13.055555555555555,071632,Urbanização Alto da Eira,2025-05-20,14:34:15,Tuesday,True
2215,Red Line,CM,Stationed,38.79450988769531,-9.179594039916992,0.0,110127,Amorosa,2025-05-20,14:34:13,Tuesday,True
1614,Red Line,CM,Stationed,38.70282745361328,-9.340800285339355,0.0,050163,Núcleo Urbano Histórico de São Domingos de Rana,2025-05-20,14:34:14,Tuesday,True
2016,Blue Line,CM,Approaching,38.84405517578125,-9.199406623840332,0.0,070350,Quinta das Oliveiras,2025-05-20,14:33:59,Tuesday,True
2136,Red Line,CM,In Transit,38.94427490234375,-9.249846458435059,8.333333333333334,080928,Venda do Pinheiro e Santo Estêvão das Galés,2025-05-20,14:33:55,Tuesday,True
1725,Red Line,CM,In Transit,38.692161560058594,-9.313922882080078,5.833333333333333,120733,Núcleo Urbano Histórico de Oeiras,2025-05-20,14:33:23,Tuesday,True
1624,Red Line,CM,In Transit,38.75514602661133,-9.456863403320312,13.88888888888889,050293,Almuinhas Velhas,2025-05-20,14:33:32,Tuesday,True
1103,Red Line,CM,In Transit,38.72181701660156,-9.250258445739746,8.88888888888889,120284,Núcleo Urbano Histórico de Linda-a-Pastora,2025-05-20,14:33:56,Tuesday,True
3026,Blue Line,CM,Stationed,38.67448425292969,-9.16258430480957,0.2777777777777778,020746,Pragal,2025-05-20,14:34:09,Tuesday,True
2774,Red Line,CM,In Transit,38.82261657714844,-9.14587688446045,1.6666666666666665,070493,Bairro Lameiras,2025-05-20,14:34:11,Tuesday,True
4562,Red Line,CM,In Transit,38.54328536987305,-8.984823226928711,17.77777777777778,160771,Pinheiros de Azeitão,2025-05-20,14:34:14,Tuesday,True
4512,Red Line,CM,In Transit,38.74561309814453,-8.96937370300293,10.277777777777777,010083,Cerrado da Praia,2025-05-20,14:34:15,Tuesday,True
3104,Red Line,CM,In Transit,38.62944030761719,-9.16407585144043,6.666666666666666,140370,Vale de Milhaços,2025-05-20,14:34:02,Tuesday,True
4420,Blue Line,CM,In Transit,38.52655792236328,-8.890522003173828,7.222222222222222,160139,Bairro Salgado,2025-05-20,14:34:15,Tuesday,True
2790,Red Line,CM,Stationed,38.89480972290039,-9.040172576904297,5.277777777777778,180721,Unknown,2025-05-20,14:33:56,Tuesday,True
4901,Red Line,CM,In Transit,38.56929016113281,-8.755451202392578,18.61111111111111,130639,Poceirão e Marateca,2025-05-20,14:34:16,Tuesday,True
2331,Blue Line,CM,Approaching,38.9720344543457,-8.983487129211426,5.833333333333333,180778,Povos,2025-05-20,14:34:16,Tuesday,True
1212,Red Line,CM,In Transit,38.77387619018555,-9.273795127868652,8.61111111111111,172606,Quinta da Portela,2025-05-20,14:34:07,Tuesday,True
1637,Red Line,CM,In Transit,38.82159423828125,-9.278823852539062,12.222222222222221,171593,Tapada da Serra,2025-05-20,14:33:57,Tuesday,True
1101,Red Line,CM,Approaching,38.72602462768555,-9.235698699951172,7.222222222222222,120107,Outurela,2025-05-20,14:34:11,Tuesday,True
1507,Red Line,CM,In Transit,38.71717834472656,-9.263406753540039,4.444444444444445,121075,Bairro da CHEUNI,2025-05-20,14:33:43,Tuesday,True
1234,Red Line,CM,In Transit,38.77162551879883,-9.348570823669434,0.0,170145,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",2025-05-20,14:34:00,Tuesday,True
1522,Red Line,CM,Stationed,38.712345123291016,-9.23359489440918,4.166666666666667,120353,Pedreira dos Húngaros,2025-05-20,14:34:15,Tuesday,True
1208,Red Line,CM,Stationed,38.80620193481445,-9.354296684265137,0.0,170303,Casal da Cavaleira,2025-05-20,14:33:52,Tuesday,True
3040,Red Line,CM,Stationed,38.65170669555664,-9.160527229309082,0.0,020512,Alembrança,2025-05-20,14:33:33,Tuesday,True
1003,Red Line,CM,Approaching,38.76351547241211,-9.237561225891113,4.166666666666667,030171,Mina,2025-05-20,14:33:59,Tuesday,True
1601,Red Line,CM,In Transit,38.732662200927734,-9.28088092803955,5.833333333333333,121283,Núcleo Urbano Histórico de Barcarena,2025-05-20,14:34:13,Tuesday,True
1232,Red Line,CM,In Transit,38.79127502441406,-9.345819473266602,6.111111111111111,170104,São Carlos,2025-05-20,14:34:11,Tuesday,True
3023,Red Line,CM,Stationed,38.65104293823242,-9.148181915283203,0.0,020699,Santo Amaro,2025-05-20,14:33:49,Tuesday,True
3605,Red Line,CM,In Transit,38.61830139160156,-9.113612174987793,5.833333333333333,140110,Paivas,2025-05-20,14:33:52,Tuesday,True
3023,Red Line,CM,Stationed,38.64599609375,-9.233470916748047,6.944444444444445,020637,Boca do Grilo,2025-05-20,14:34:00,Tuesday,True
3508,Red Line,CM,Stationed,38.626487731933594,-9.083788871765137,5.555555555555555,140261,Arrentela,2025-05-20,14:33:56,Tuesday,True
1101,Red Line,CM,In Transit,38.72066879272461,-9.233978271484375,1.9444444444444444,120033,Nova Carnaxide,2025-05-20,14:33:08,Tuesday,True
1236,Red Line,CM,Stationed,38.75153732299805,-9.276564598083496,0.2777777777777778,172553,Moinho Encarnado,2025-05-20,14:34:15,Tuesday,True
2823,Red Line,CM,In Transit,38.76472854614258,-9.199430465698242,2.7777777777777777,060372,Pontinha e Famões,2025-05-20,14:33:58,Tuesday,True
4725,Yellow Line,CM,In Transit,38.74228286743164,-9.16484546661377,10.277777777777777,060017,Avenidas Novas,2025-05-20,14:34:15,Tuesday,True
4432,Red Line,CM,In Transit,38.52561569213867,-8.886926651000977,8.61111111111111,160141,Bairro Salgado,2025-05-20,14:34:16,Tuesday,True
4441,Red Line,CM,In Transit,38.533199310302734,-8.868294715881348,9.444444444444445,160405,São Sebastião,2025-05-20,14:34:17,Tuesday,True
4441,Red Line,CM,In Transit,38.52525329589844,-8.893975257873535,0.0,160961,Centro Histórico,2025-05-20,14:34:16,Tuesday,True
1704,Red Line,CM,In Transit,38.74633026123047,-9.215078353881836,9.444444444444445,030040,Damaia,2025-05-20,14:33:53,Tuesday,True
4562,Red Line,CM,In Transit,38.57026672363281,-8.90510368347168,0.0,130028,Serrinha,2025-05-20,14:34:15,Tuesday,True
2727,Red Line,CM,Stationed,38.81775665283203,-9.121925354003906,0.0,070091,Bairro Quinta do Miradouro,2025-05-20,14:34:01,Tuesday,True
2708,Red Line,CM,In Transit,38.79798889160156,-9.106961250305176,10.277777777777777,070121,Terraços da Ponte,2025-05-20,14:34:16,Tuesday,True
3113,Blue Line,CM,Stationed,38.61621856689453,-9.103256225585938,0.0,140046,Arrentela,2025-05-20,14:34:11,Tuesday,True
2728,Red Line,CM,Stationed,38.813480377197266,-9.100364685058594,0.0,070748,"Santa Iria de Azoia, São João da Talha e Bobadela",2025-05-20,14:34:02,Tuesday,True
1709,Red Line,CM,Approaching,38.79159164428711,-9.227773666381836,0.0,030711,Urbanização Moinho do Guizo,2025-05-20,14:34:16,Tuesday,True
1703,Red Line,CM,In Transit,38.76289749145508,-9.238680839538574,2.2222222222222223,030119,Mina,2025-05-20,14:33:55,Tuesday,True
3523,Red Line,CM,In Transit,38.616943359375,-9.111218452453613,6.111111111111111,140295,Quinta da Mimosa,2025-05-20,14:33:46,Tuesday,True
1229,Blue Line,CM,In Transit,38.75318145751953,-9.283768653869629,6.666666666666666,171019,Alto de Tercena,2025-05-20,14:33:39,Tuesday,True
3701,Red Line,CM,In Transit,38.69875717163086,-9.226716995239258,0.0,060384,São Francisco Xavier,2025-05-20,14:33:45,Tuesday,True
1724,Red Line,CM,Approaching,38.7256965637207,-9.15250301361084,0.0,060462,São Sebastião da Pedreira,2025-05-20,14:34:05,Tuesday,True
1721,Red Line,CM,Stationed,38.7535285949707,-9.286625862121582,0.0,170910,Alto de Tercena,2025-05-20,14:34:07,Tuesday,True
1247,Red Line,CM,In Transit,38.843589782714844,-9.459482192993164,13.61111111111111,171445,Colares,2025-05-20,14:34:14,Tuesday,True
3506,Red Line,CM,In Transit,38.684200286865234,-9.149802207946777,8.61111111111111,020035,Cacilhas,2025-05-20,14:34:02,Tuesday,True
1120,Blue Line,CM,Stationed,38.6975212097168,-9.305215835571289,0.2777777777777778,120750,Espargal,2025-05-20,14:34:03,Tuesday,True
3008,Red Line,CM,Stationed,38.61536407470703,-9.191041946411133,0.0,020884,Quinta da Primavera,2025-05-20,14:33:41,Tuesday,True
3525,Red Line,CM,In Transit,38.67191696166992,-9.175395965576172,7.222222222222222,020289,Pragal,2025-05-20,14:33:51,Tuesday,True
1251,Red Line,CM,Approaching,38.794132232666016,-9.343942642211914,6.388888888888888,170101,Urbanização do Pinhal,2025-05-20,14:34:00,Tuesday,True
4730,Red Line,CM,In Transit,38.741249084472656,-9.16794204711914,0.0,060458,Unknown,2025-05-20,14:34:02,Tuesday,True
2729,Red Line,CM,Approaching,38.806373596191406,-9.101380348205566,6.944444444444445,071293,"Santa Iria de Azoia, São João da Talha e Bobadela",2025-05-20,14:34:11,Tuesday,True
4531,Red Line,CM,In Transit,38.656333923339844,-8.991178512573242,3.0555555555555554,090165,Moita,2025-05-20,14:34:17,Tuesday,True
4720,Yellow Line,CM,In Transit,38.59754180908203,-8.865619659423828,25.833333333333332,060005,Palmela,2025-05-20,14:34:17,Tuesday,True
2794,Red Line,CM,Stationed,38.860782623291016,-9.07576847076416,10.833333333333334,180701,Unknown,2025-05-20,14:34:01,Tuesday,True
1210,Blue Line,CM,In Transit,38.79539489746094,-9.331436157226562,4.444444444444445,170265,Tapada das Mercês,2025-05-20,14:34:13,Tuesday,True
2601,Red Line,CM,Stationed,38.82582473754883,-9.16225528717041,0.0,070283,Bairro Almoínhas,2025-05-20,14:34:04,Tuesday,True
4001,Blue Line,CM,Approaching,38.745201110839844,-8.947653770446777,8.055555555555555,010036,Quebradas,2025-05-20,14:34:15,Tuesday,True
3717,Red Line,CM,Stationed,38.648902893066406,-9.146615028381348,0.0,140715,Miratejo,2025-05-20,14:33:49,Tuesday,True
3506,Red Line,CM,Stationed,38.654151916503906,-9.154495239257812,0.0,020865,Santo António do Laranjeiro,2025-05-20,14:33:45,Tuesday,True
1713,Red Line,CM,In Transit,38.74736022949219,-9.219552040100098,5.833333333333333,030743,Damaia,2025-05-20,14:34:09,Tuesday,True
1614,Red Line,CM,Approaching,38.725982666015625,-9.33387565612793,7.5,050127,Abóboda,2025-05-20,14:33:10,Tuesday,True
3030,Red Line,CM,Approaching,38.60953903198242,-9.206345558166504,7.777777777777778,020807,Unknown,2025-05-20,14:34:05,Tuesday,True
2831,Red Line,CM,Approaching,38.781227111816406,-9.207716941833496,8.333333333333334,110685,Bairro dos Quatro,2025-05-20,14:34:09,Tuesday,True
2222,Blue Line,CM,Stationed,38.80497360229492,-9.184255599975586,0.0,110360,Pedernais,2025-05-20,14:34:06,Tuesday,True
4710,Yellow Line,CM,In Transit,38.76777267456055,-9.100458145141602,0.0,060009,Parque das Nações,2025-05-20,14:34:17,Tuesday,True
4725,Yellow Line,CM,In Transit,38.65557098388672,-9.169443130493164,27.5,020003,Quinta do Gato Bravo,2025-05-20,14:34:03,Tuesday,True
4701,Yellow Line,CM,In Transit,38.65269470214844,-9.02782154083252,0.0,090011,Bairro Gouveia,2025-05-20,14:34:17,Tuesday,True
1631,Red Line,CM,In Transit,38.757598876953125,-9.357685089111328,7.777777777777778,172230,Aldeia de Santa Isabel,2025-05-20,14:34:00,Tuesday,True
4604,Red Line,CM,In Transit,38.659507751464844,-8.989404678344727,13.333333333333332,090061,Bairro da Remoa,2025-05-20,14:34:02,Tuesday,True
4412,Red Line,CM,Approaching,38.525550842285156,-8.866671562194824,4.166666666666667,160179,São Sebastião,2025-05-20,14:34:16,Tuesday,True
4438,Red Line,CM,In Transit,38.53324890136719,-8.866905212402344,0.8333333333333333,160184,São Sebastião,2025-05-20,14:34:17,Tuesday,True
1517,Red Line,CM,In Transit,38.7583122253418,-9.227774620056152,4.444444444444445,030163,Falagueira-Venda Nova,2025-05-20,14:33:09,Tuesday,True
1726,Red Line,CM,Approaching,38.7274055480957,-9.23963737487793,6.388888888888888,120101,Bairro do Aqueduto,2025-05-20,14:34:12,Tuesday,True
3001,Blue Line,CM,Stationed,38.681129455566406,-9.154107093811035,0.0,020199,Cacilhas,2025-05-20,14:34:14,Tuesday,True
1514,Red Line,CM,Approaching,38.75871658325195,-9.243864059448242,8.88888888888889,030620,Venteira,2025-05-20,14:34:14,Tuesday,True
